problem,mixer,N,p,instance_seed,angle_seed,reps,tol,canonicalize,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
MaxCut,Grover,10,4,14,22260241,100000,1.000e-12,false,6932,14925,78143,0.069320000000000007,0.14924999999999999,0.00080321066725984162,0.0011268293459969882
MaxCut,Grover,10,5,14,22260241,100000,1.000e-12,false,2616,7207,90177,0.026159999999999999,0.072069999999999995,0.00050473413199426096,0.00081777695675532458
MaxCut,Grover,10,6,14,22260241,100000,1.000e-12,false,965,3395,95640,0.0096500000000000006,0.033950000000000001,0.00030914199811737003,0.00057269012126978408
MaxCut,Grover,10,7,14,22260241,100000,1.000e-12,false,347,1530,98123,0.00347,0.015299999999999999,0.00018595588455329936,0.00038814829640229003
MaxCut,Grover,10,8,14,22260241,100000,1.000e-12,false,120,662,99218,0.0011999999999999999,0.00662,0.00010947876506428085,0.00025644055061553741
MaxCut,Grover,10,9,14,22260241,100000,1.000e-12,false,28,299,99673,0.00027999999999999998,0.00299,5.2907617598980963e-05,0.00017265746146633801
MaxCut,Grover,10,10,14,22260241,100000,1.000e-12,false,9,136,99855,9.0000000000000006e-05,0.0013600000000000001,2.9998649969623634e-05,0.00011653970997046458
MaxCut,Grover,10,11,14,22260241,100000,1.000e-12,false,3,52,99945,3.0000000000000001e-05,0.00051999999999999995,1.7320248266119051e-05,7.2092274204660795e-05
MaxCut,Grover,10,12,14,22260241,100000,1.000e-12,false,1,28,99971,1.0000000000000001e-05,0.00027999999999999998,9.999949999874999e-06,5.2907617598980963e-05
MaxCut,Grover,10,13,14,22260241,100000,1.000e-12,false,0,14,99986,0,0.00013999999999999999,0,3.7413954615891648e-05
MaxCut,Grover,10,14,14,22260241,100000,1.000e-12,false,0,8,99992,0,8.0000000000000007e-05,0,2.8283139853983683e-05
MaxCut,Grover,10,15,14,22260241,100000,1.000e-12,false,0,3,99997,0,3.0000000000000001e-05,0,1.7320248266119051e-05
MaxCut,Grover,10,16,14,22260241,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
MaxCut,Grover,10,17,14,22260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,14,22260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,14,22260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,14,22260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,15,22260242,100000,1.000e-12,false,50748,49252,0,0.50748000000000004,0.49252000000000001,0.0015809618894837409,0.0015809618894837407
MaxCut,X,10,3,15,22260242,100000,1.000e-12,false,21454,19831,58715,0.21454000000000001,0.19830999999999999,0.0012981239863741831,0.0012608851807361366
MaxCut,X,10,4,15,22260242,100000,1.000e-12,false,8487,7365,84148,0.084870000000000001,0.073649999999999993,0.00088128930040027155,0.00082598836250881891
MaxCut,X,10,5,15,22260242,100000,1.000e-12,false,3293,2658,94049,0.032930000000000001,0.026579999999999999,0.00056431919247886659,0.00050866003971218338
MaxCut,X,10,6,15,22260242,100000,1.000e-12,false,1267,898,97835,0.012670000000000001,0.0089800000000000001,0.0003536873068121049,0.0002983179444820576
MaxCut,X,10,7,15,22260242,100000,1.000e-12,false,476,328,99196,0.0047600000000000003,0.0032799999999999999,0.0002176543682079457,0.00018081044217633008
MaxCut,X,10,8,15,22260242,100000,1.000e-12,false,182,117,99701,0.00182,0.00117,0.0001347845540112071,0.00010810324231955303
MaxCut,X,10,9,15,22260242,100000,1.000e-12,false,59,33,99908,0.00059000000000000003,0.00033,7.6788794755484999e-05,5.7436147154905859e-05
MaxCut,X,10,10,15,22260242,100000,1.000e-12,false,20,7,99973,0.00020000000000000001,6.9999999999999994e-05,4.4716887190411634e-05,2.6456587081481237e-05
MaxCut,X,10,11,15,22260242,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
MaxCut,X,10,12,15,22260242,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,13,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,14,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,15,22260242,100000,1.000e-12,false,51477,48493,30,0.51476999999999995,0.48493000000000003,0.0015804488194813523,0.0015804204981586388
MaxCut,Grover,10,3,15,22260242,100000,1.000e-12,false,24895,21962,53143,0.24895,0.21962000000000001,0.0013673839895947297,0.0013091487906269478
MaxCut,Grover,10,4,15,22260242,100000,1.000e-12,false,11468,9543,78989,0.11468,0.095430000000000001,0.0010076135052687612,0.0009291023361288034
MaxCut,Grover,10,5,15,22260242,100000,1.000e-12,false,5031,3992,90977,0.050310000000000001,0.039919999999999997,0.00069122285769496953,0.00061908314142770839
MaxCut,Grover,10,6,15,22260242,100000,1.000e-12,false,2126,1604,96270,0.021260000000000001,0.016039999999999999,0.00045615800332779428,0.00039727469589693229
MaxCut,Grover,10,7,15,22260242,100000,1.000e-12,false,925,622,98453,0.0092499999999999995,0.0062199999999999998,0.00030272821969548857,0.00024862243663836939
MaxCut,Grover,10,8,15,22260242,100000,1.000e-12,false,355,276,99369,0.0035500000000000002,0.0027599999999999999,0.00018807970384919262,0.00016590305602971875
MaxCut,Grover,10,9,15,22260242,100000,1.000e-12,false,141,103,99756,0.00141,0.0010300000000000001,0.00011865967722861882,0.00010143663539372746
MaxCut,Grover,10,10,15,22260242,100000,1.000e-12,false,58,41,99901,0.00058,0.00040999999999999999,7.6135642113270448e-05,6.4018114623909373e-05
MaxCut,Grover,10,11,15,22260242,100000,1.000e-12,false,18,21,99961,0.00018000000000000001,0.00021000000000000001,4.2422588322732031e-05,4.582094499243768e-05
MaxCut,Grover,10,12,15,22260242,100000,1.000e-12,false,7,9,99984,6.9999999999999994e-05,9.0000000000000006e-05,2.6456587081481237e-05,2.9998649969623634e-05
MaxCut,Grover,10,13,15,22260242,100000,1.000e-12,false,4,4,99992,4.0000000000000003e-05,4.0000000000000003e-05,1.9999599995999918e-05,1.9999599995999918e-05
MaxCut,Grover,10,14,15,22260242,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
MaxCut,Grover,10,15,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,16,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,15,22260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,16,22260243,100000,1.000e-12,false,47685,52315,0,0.47685,0.52315,0.0015794431851130321,0.0015794431851130321
MaxCut,X,10,3,16,22260243,100000,1.000e-12,false,20653,21610,57737,0.20652999999999999,0.21609999999999999,0.0012801381140330132,0.0013015405871504738
MaxCut,X,10,4,16,22260243,100000,1.000e-12,false,8889,8299,82812,0.088889999999999997,0.082989999999999994,0.00089993648609221297,0.0008723683849154553
MaxCut,X,10,5,16,22260243,100000,1.000e-12,false,3943,2903,93154,0.03943,0.02903,0.00061542891628521969,0.00053091674582744135
MaxCut,X,10,6,16,22260243,100000,1.000e-12,false,1740,981,97279,0.017399999999999999,0.0098099999999999993,0.00041348808930850715,0.00031166911781567322
MaxCut,X,10,7,16,22260243,100000,1.000e-12,false,735,306,98959,0.0073499999999999998,0.0030599999999999998,0.00027011067176252034,0.00017466071109439581
MaxCut,X,10,8,16,22260243,100000,1.000e-12,false,289,95,99616,0.0028900000000000002,0.00095,0.00016975417226094917,9.7421635174123409e-05
MaxCut,X,10,9,16,22260243,100000,1.000e-12,false,110,33,99857,0.0011000000000000001,0.00033,0.0001048231844584012,5.7436147154905859e-05
MaxCut,X,10,10,16,22260243,100000,1.000e-12,false,45,14,99941,0.00044999999999999999,0.00013999999999999999,6.7066944167749285e-05,3.7413954615891648e-05
MaxCut,X,10,11,16,22260243,100000,1.000e-12,false,13,4,99983,0.00012999999999999999,4.0000000000000003e-05,3.6053169070138622e-05,1.9999599995999918e-05
MaxCut,X,10,12,16,22260243,100000,1.000e-12,false,2,1,99997,2.0000000000000002e-05,1.0000000000000001e-05,1.4141994201667599e-05,9.999949999874999e-06
MaxCut,X,10,13,16,22260243,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,14,16,22260243,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,15,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,16,22260243,100000,1.000e-12,false,42567,57428,5,0.42566999999999999,0.57428000000000001,0.0015635697972908021,0.0015635935584415793
MaxCut,Grover,10,3,16,22260243,100000,1.000e-12,false,17005,30889,52106,0.17005000000000001,0.30889,0.0011879940972075577,0.0014610851032708532
MaxCut,Grover,10,4,16,22260243,100000,1.000e-12,false,6573,15708,77719,0.065729999999999997,0.15708,0.00078364256584236166,0.0011506775117295029
MaxCut,Grover,10,5,16,22260243,100000,1.000e-12,false,2491,7709,89800,0.024910000000000002,0.077090000000000006,0.00049284370646280955,0.00084348759267697593
MaxCut,Grover,10,6,16,22260243,100000,1.000e-12,false,875,3743,95382,0.0087500000000000008,0.037429999999999998,0.00029450700331231516,0.00060024157720038021
MaxCut,Grover,10,7,16,22260243,100000,1.000e-12,false,339,1746,97915,0.0033899999999999998,0.01746,0.00018380717885871595,0.00041418774004067289
MaxCut,Grover,10,8,16,22260243,100000,1.000e-12,false,129,837,99034,0.0012899999999999999,0.0083700000000000007,0.00011350488535741534,0.0002880962183021499
MaxCut,Grover,10,9,16,22260243,100000,1.000e-12,false,44,394,99562,0.00044000000000000002,0.0039399999999999999,6.6317901052430784e-05,0.00019810291264895627
MaxCut,Grover,10,10,16,22260243,100000,1.000e-12,false,21,172,99807,0.00021000000000000001,0.00172,4.582094499243768e-05,0.00013103593400285281
MaxCut,Grover,10,11,16,22260243,100000,1.000e-12,false,7,83,99910,6.9999999999999994e-05,0.00083000000000000001,2.6456587081481237e-05,9.1066519643609974e-05
MaxCut,Grover,10,12,16,22260243,100000,1.000e-12,false,3,29,99968,3.0000000000000001e-05,0.00029,1.7320248266119051e-05,5.3843839016177145e-05
MaxCut,Grover,10,13,16,22260243,100000,1.000e-12,false,1,17,99982,1.0000000000000001e-05,0.00017000000000000001,9.999949999874999e-06,4.122755146743498e-05
MaxCut,Grover,10,14,16,22260243,100000,1.000e-12,false,1,9,99990,1.0000000000000001e-05,9.0000000000000006e-05,9.999949999874999e-06,2.9998649969623634e-05
MaxCut,Grover,10,15,16,22260243,100000,1.000e-12,false,1,4,99995,1.0000000000000001e-05,4.0000000000000003e-05,9.999949999874999e-06,1.9999599995999918e-05
MaxCut,Grover,10,16,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,16,22260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,17,22260244,100000,1.000e-12,false,50540,49460,0,0.50539999999999996,0.49459999999999998,0.00158104661537856,0.00158104661537856
MaxCut,X,10,3,17,22260244,100000,1.000e-12,false,22385,18956,58659,0.22384999999999999,0.18956000000000001,0.0013181091665715704,0.0012394636194741659
MaxCut,X,10,4,17,22260244,100000,1.000e-12,false,9832,6761,83407,0.098320000000000005,0.067610000000000003,0.00094155816389642128,0.00079397032627170645
MaxCut,X,10,5,17,22260244,100000,1.000e-12,false,4306,2265,93429,0.043060000000000001,0.02265,0.00064191772369985231,0.00047049949521758258
MaxCut,X,10,6,17,22260244,100000,1.000e-12,false,1927,748,97325,0.019269999999999999,0.0074799999999999997,0.00043472597230899374,0.0002724710920446424
MaxCut,X,10,7,17,22260244,100000,1.000e-12,false,854,220,98926,0.0085400000000000007,0.0022000000000000001,0.0002909822743742306,0.00014816072354034994
MaxCut,X,10,8,17,22260244,100000,1.000e-12,false,342,74,99584,0.0034199999999999999,0.00073999999999999999,0.00018461591480693098,8.5991418176466894e-05
MaxCut,X,10,9,17,22260244,100000,1.000e-12,false,141,25,99834,0.00141,0.00025000000000000001,0.00011865967722861882,4.9993749609326164e-05
MaxCut,X,10,10,17,22260244,100000,1.000e-12,false,60,10,99930,0.00059999999999999995,0.0001,7.743642553733998e-05,3.1621195423323263e-05
MaxCut,X,10,11,17,22260244,100000,1.000e-12,false,24,4,99972,0.00024000000000000001,4.0000000000000003e-05,4.8983915727512029e-05,1.9999599995999918e-05
MaxCut,X,10,12,17,22260244,100000,1.000e-12,false,12,1,99987,0.00012,1.0000000000000001e-05,3.4638937628050894e-05,9.999949999874999e-06
MaxCut,X,10,13,17,22260244,100000,1.000e-12,false,4,0,99996,4.0000000000000003e-05,0,1.9999599995999918e-05,0
MaxCut,X,10,14,17,22260244,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,15,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,17,22260244,100000,1.000e-12,false,46878,53114,8,0.46877999999999997,0.53113999999999995,0.0015780535846415355,0.0015780693913766909
MaxCut,Grover,10,3,17,22260244,100000,1.000e-12,false,21167,26347,52486,0.21167,0.26346999999999998,0.0012917655015520424,0.0013930310804142168
MaxCut,Grover,10,4,17,22260244,100000,1.000e-12,false,8986,12403,78611,0.089859999999999995,0.12403,0.00090435159313178627,0.001042336601583193
MaxCut,Grover,10,5,17,22260244,100000,1.000e-12,false,3788,5610,90602,0.037879999999999997,0.056099999999999997,0.00060369781844893226,0.00072768667708018398
MaxCut,Grover,10,6,17,22260244,100000,1.000e-12,false,1522,2549,95929,0.015219999999999999,0.025489999999999999,0.00038714792521722235,0.00049840003912519904
MaxCut,Grover,10,7,17,22260244,100000,1.000e-12,false,574,1052,98374,0.0057400000000000003,0.01052,0.00023889437833486164,0.00032263492681357362
MaxCut,Grover,10,8,17,22260244,100000,1.000e-12,false,235,463,99302,0.0023500000000000001,0.0046299999999999996,0.00015311686713095983,0.00021467564137554125
MaxCut,Grover,10,9,17,22260244,100000,1.000e-12,false,84,194,99722,0.00084000000000000003,0.0019400000000000001,9.1613012176218725e-05,0.00013914871181581236
MaxCut,Grover,10,10,17,22260244,100000,1.000e-12,false,24,76,99900,0.00024000000000000001,0.00076000000000000004,4.8983915727512029e-05,8.7144844942199531e-05
MaxCut,Grover,10,11,17,22260244,100000,1.000e-12,false,11,30,99959,0.00011,0.00029999999999999997,3.3164423709752596e-05,5.476403929587371e-05
MaxCut,Grover,10,12,17,22260244,100000,1.000e-12,false,3,8,99989,3.0000000000000001e-05,8.0000000000000007e-05,1.7320248266119051e-05,2.8283139853983683e-05
MaxCut,Grover,10,13,17,22260244,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
MaxCut,Grover,10,14,17,22260244,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,Grover,10,15,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,16,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,17,22260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,18,22260245,100000,1.000e-12,false,48755,51245,0,0.48754999999999998,0.51244999999999996,0.0015806485931414357,0.0015806485931414357
MaxCut,X,10,3,18,22260245,100000,1.000e-12,false,20446,21663,57891,0.20446,0.21662999999999999,0.0012753670389342826,0.0013026950644721119
MaxCut,X,10,4,18,22260245,100000,1.000e-12,false,8263,8357,83380,0.082629999999999995,0.083570000000000005,0.00087064506602863142,0.00087513459022027008
MaxCut,X,10,5,18,22260245,100000,1.000e-12,false,3268,2987,93745,0.032680000000000001,0.029870000000000001,0.00056224565449632428,0.00053831016245283728
MaxCut,X,10,6,18,22260245,100000,1.000e-12,false,1304,1017,97679,0.01304,0.01017,0.00035874724249811314,0.00031727860154759884
MaxCut,X,10,7,18,22260245,100000,1.000e-12,false,520,332,99148,0.0051999999999999998,0.00332,0.00022744142102967965,0.00018190595372334574
MaxCut,X,10,8,18,22260245,100000,1.000e-12,false,219,102,99679,0.0021900000000000001,0.0010200000000000001,0.00014782435185043091,0.00010094352876732615
MaxCut,X,10,9,18,22260245,100000,1.000e-12,false,87,40,99873,0.00087000000000000001,0.00040000000000000002,9.3233207603299792e-05,6.3232902827562812e-05
MaxCut,X,10,10,18,22260245,100000,1.000e-12,false,30,8,99962,0.00029999999999999997,8.0000000000000007e-05,5.476403929587371e-05,2.8283139853983683e-05
MaxCut,X,10,11,18,22260245,100000,1.000e-12,false,11,3,99986,0.00011,3.0000000000000001e-05,3.3164423709752596e-05,1.7320248266119051e-05
MaxCut,X,10,12,18,22260245,100000,1.000e-12,false,5,2,99993,5.0000000000000002e-05,2.0000000000000002e-05,2.2360120751015635e-05,1.4141994201667599e-05
MaxCut,X,10,13,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,14,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,18,22260245,100000,1.000e-12,false,50089,49910,1,0.50088999999999995,0.49909999999999999,0.001581136325242071,0.0015811362686372103
MaxCut,Grover,10,3,18,22260245,100000,1.000e-12,false,22798,24174,53028,0.22797999999999999,0.24174000000000001,0.0013266692112203404,0.0013538898492861226
MaxCut,Grover,10,4,18,22260245,100000,1.000e-12,false,9766,11485,78749,0.097659999999999997,0.11484999999999999,0.00093873598205246192,0.0010082632468755369
MaxCut,Grover,10,5,18,22260245,100000,1.000e-12,false,4000,5346,90654,0.040000000000000001,0.053460000000000001,0.00061967733539318665,0.00071135102727134657
MaxCut,Grover,10,6,18,22260245,100000,1.000e-12,false,1483,2442,96075,0.014829999999999999,0.024420000000000001,0.00038223122713875693,0.00048809490470604175
MaxCut,Grover,10,7,18,22260245,100000,1.000e-12,false,532,1122,98346,0.0053200000000000001,0.011220000000000001,0.00023003690138758174,0.00033307824306009543
MaxCut,Grover,10,8,18,22260245,100000,1.000e-12,false,187,543,99270,0.0018699999999999999,0.0054299999999999999,0.00013662002415458724,0.00023239008369549676
MaxCut,Grover,10,9,18,22260245,100000,1.000e-12,false,64,241,99695,0.00064000000000000005,0.0024099999999999998,7.9974395902688756e-05,0.00015505456781404408
MaxCut,Grover,10,10,18,22260245,100000,1.000e-12,false,16,102,99882,0.00016000000000000001,0.0010200000000000001,3.9996799871989764e-05,0.00010094352876732615
MaxCut,Grover,10,11,18,22260245,100000,1.000e-12,false,3,31,99966,3.0000000000000001e-05,0.00031,1.7320248266119051e-05,5.5669012924606445e-05
MaxCut,Grover,10,12,18,22260245,100000,1.000e-12,false,1,16,99983,1.0000000000000001e-05,0.00016000000000000001,9.999949999874999e-06,3.9996799871989764e-05
MaxCut,Grover,10,13,18,22260245,100000,1.000e-12,false,1,8,99991,1.0000000000000001e-05,8.0000000000000007e-05,9.999949999874999e-06,2.8283139853983683e-05
MaxCut,Grover,10,14,18,22260245,100000,1.000e-12,false,0,4,99996,0,4.0000000000000003e-05,0,1.9999599995999918e-05
MaxCut,Grover,10,15,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,16,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,17,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,18,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,18,22260245,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,19,22260246,100000,1.000e-12,false,50753,49247,0,0.50753000000000004,0.49247000000000002,0.0015809595159269577,0.0015809595159269577
MaxCut,X,10,3,19,22260246,100000,1.000e-12,false,22277,19784,57939,0.22277,0.19783999999999999,0.0013158401388466609,0.0012597592404900231
MaxCut,X,10,4,19,22260246,100000,1.000e-12,false,9588,7400,83012,0.095880000000000007,0.073999999999999996,0.00093105867484278356,0.00082779224446717311
MaxCut,X,10,5,19,22260246,100000,1.000e-12,false,4081,2693,93226,0.040809999999999999,0.026929999999999999,0.00062565600692393261,0.00051190599820670197
MaxCut,X,10,6,19,22260246,100000,1.000e-12,false,1743,943,97314,0.017430000000000001,0.0094299999999999991,0.00041383807340552903,0.00030563172446590025
MaxCut,X,10,7,19,22260246,100000,1.000e-12,false,739,315,98946,0.0073899999999999999,0.00315,0.00027083921244901003,0.00017720263824221128
MaxCut,X,10,8,19,22260246,100000,1.000e-12,false,332,104,99564,0.00332,0.0010399999999999999,0.00018190595372334574,0.00010192734667399127
MaxCut,X,10,9,19,22260246,100000,1.000e-12,false,133,42,99825,0.00133,0.00042000000000000002,0.00011524890888854435,6.4793795999308461e-05
MaxCut,X,10,10,19,22260246,100000,1.000e-12,false,49,14,99937,0.00048999999999999998,0.00013999999999999999,6.9982847898610124e-05,3.7413954615891648e-05
MaxCut,X,10,11,19,22260246,100000,1.000e-12,false,15,3,99982,0.00014999999999999999,3.0000000000000001e-05,3.8726928615628683e-05,1.7320248266119051e-05
MaxCut,X,10,12,19,22260246,100000,1.000e-12,false,4,0,99996,4.0000000000000003e-05,0,1.9999599995999918e-05,0
MaxCut,X,10,13,19,22260246,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
MaxCut,X,10,14,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,15,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,16,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,17,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,18,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,19,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,20,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,2,19,22260246,100000,1.000e-12,false,46868,53126,6,0.46867999999999999,0.53125999999999995,0.0015780337689669383,0.0015780456660058986
MaxCut,Grover,10,3,19,22260246,100000,1.000e-12,false,20158,27305,52537,0.20158000000000001,0.27305000000000001,0.0012686429899699916,0.0014088779134474357
MaxCut,Grover,10,4,19,22260246,100000,1.000e-12,false,8140,13696,78164,0.0814,0.13696,0.00086471983902302132,0.0010872072405939909
MaxCut,Grover,10,5,19,22260246,100000,1.000e-12,false,3188,6643,90169,0.031879999999999999,0.066430000000000003,0.00055555076815715055,0.00078750907994765368
MaxCut,Grover,10,6,19,22260246,100000,1.000e-12,false,1148,3239,95613,0.011480000000000001,0.032390000000000002,0.00033687103763903483,0.00055982933024270891
MaxCut,Grover,10,7,19,22260246,100000,1.000e-12,false,427,1543,98030,0.0042700000000000004,0.015429999999999999,0.00020619813529709722,0.0003897680733461888
MaxCut,Grover,10,8,19,22260246,100000,1.000e-12,false,146,737,99117,0.0014599999999999999,0.0073699999999999998,0.00012074222128153847,0.00027047519479612173
MaxCut,Grover,10,9,19,22260246,100000,1.000e-12,false,53,323,99624,0.00052999999999999998,0.0032299999999999998,7.2781804044692378e-05,0.0001794315217569087
MaxCut,Grover,10,10,19,22260246,100000,1.000e-12,false,15,133,99852,0.00014999999999999999,0.00133,3.8726928615628683e-05,0.00011524890888854435
MaxCut,Grover,10,11,19,22260246,100000,1.000e-12,false,6,54,99940,6.0000000000000002e-05,0.00054000000000000001,2.4494162569885914e-05,7.3464848737338318e-05
MaxCut,Grover,10,12,19,22260246,100000,1.000e-12,false,1,24,99975,1.0000000000000001e-05,0.00024000000000000001,9.999949999874999e-06,4.8983915727512029e-05
MaxCut,Grover,10,13,19,22260246,100000,1.000e-12,false,0,12,99988,0,0.00012,0,3.4638937628050894e-05
MaxCut,Grover,10,14,19,22260246,100000,1.000e-12,false,0,3,99997,0,3.0000000000000001e-05,0,1.7320248266119051e-05
MaxCut,Grover,10,15,19,22260246,100000,1.000e-12,false,0,2,99998,0,2.0000000000000002e-05,0,1.4141994201667599e-05
MaxCut,Grover,10,16,19,22260246,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,Grover,10,17,19,22260246,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
MaxCut,Grover,10,18,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,19,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,Grover,10,20,19,22260246,100000,1.000e-12,false,0,0,100000,0,0,0,0
MaxCut,X,10,2,20,22260247,100000,1.000e-12,false,50670,49330,0,0.50670000000000004,0.49330000000000002,0.0015809968690671087,0.0015809968690671085
